title,id,stage,creation,activity,components,assignee,status,message_count
Multiprocessing: Expose underlying pipe in queues,3831,None,2008-09-11.01:13:58,2014-02-27.22:38:01,['5'],5849,1,6.0
"_curses, _curses_panel & _multiprocessing can't be build in 2.6b3 w/ SunStudio 12",3786,None,2008-09-05.09:55:20,2017-11-01.17:54:25,['1'],None,1,16.0
dbm.sqlite proof of concept,3783,3,2008-09-04.23:57:30,2019-05-02.04:30:18,['9'],None,1,51.0
python uninstaller leave registry entries,3778,3,2008-09-04.21:08:13,2014-02-03.17:04:13,['7'],None,1,13.0
PEP 3121 --- PyType_Copy is missing,3760,None,2008-09-02.19:22:23,2012-08-27.03:25:24,['8'],8,1,2.0
allow multiple threads to efficiently send the same requests to a processing.Pool without incurring duplicate processing,3735,3,2008-08-29.23:07:08,2010-08-31.10:51:47,['9'],5849,1,5.0
print followed by exception eats print with doctest,3722,3,2008-08-29.10:54:12,2011-03-20.23:22:01,['4'],12260,1,11.0
test_urllib2.test_trivial fails when run from another Windows drive,3702,2,2008-08-27.14:01:42,2019-03-16.00:06:22,"['9', '12']",None,1,3.0
"improper scope in list comprehension, when used in class declaration",3692,None,2008-08-26.23:20:13,2018-08-27.10:46:41,['8'],None,1,13.0
Popen() object stdout attribute reassignment behaviour,3687,3,2008-08-26.15:57:45,2016-12-06.00:26:48,['4'],12260,1,4.0
urlparse - relative url parsing and joins to be RFC3986 compliance,3647,None,2008-08-22.12:54:33,2015-02-09.00:10:27,['9'],1741,1,6.0
IDLE: Pasted newline doesn't trigger execution when typed newline would,3559,3,2008-08-15.05:34:49,2019-09-20.21:07:15,"['4', '6']",155,1,10.0
subprocess.pipe function,3548,None,2008-08-12.17:23:58,2020-03-05.02:01:55,['9'],None,1,18.0
Problem with testembed make dependencies in certain circumstances,3539,None,2008-08-11.00:55:54,2016-03-17.04:32:48,['1'],None,1,11.0
smtplib does not fully support IPv6 in EHLO,3461,2,2008-07-28.22:08:43,2014-02-03.18:41:59,"['9', '29']",None,1,7.0
PyType_Ready doesn't ensure that all bases are ready,3453,3,2008-07-27.15:14:04,2014-10-29.07:58:15,['8'],None,1,9.0
httplib.HTTPResponse documentations inconsistent,3430,3,2008-07-22.17:31:20,2019-01-24.23:57:14,['4'],1741,1,5.0
DeprecationWarning message applies to wrong context with exec(),3423,2,2008-07-22.00:40:41,2014-06-24.04:38:25,['17'],None,1,8.0
Add support for the new data option supported by event generate (Tk 8.5),3405,4,2008-07-18.12:52:45,2018-05-29.14:18:00,['13'],None,1,8.0
Improve error reporting for the argument parsing C API,3354,2,2008-07-14.12:53:23,2020-06-25.09:41:11,"['8', '34']",None,1,8.0
make built-in tokenizer available via Python C API,3353,4,2008-07-14.11:32:15,2017-03-14.14:28:59,['8'],None,1,19.0
python-config --cflags includes irrelevant flags,3290,None,2008-07-05.19:09:06,2013-03-28.13:09:59,['1'],169,1,11.0
httplib.HTTPConnection._send_request should not blindly assume dicts for headers,3276,None,2008-07-04.00:19:28,2011-12-04.23:00:33,['9'],None,1,2.0
multipart/form-data encoding,3244,3,2008-06-30.18:04:19,2016-08-14.07:37:52,['29'],None,1,42.0
Wrong str->bytes conversion in Lib/encodings/idna.py,3232,2,2008-06-29.01:03:31,2013-02-23.06:46:54,"['9', '14']",None,1,7.0
function annotation for builtin and C function,3208,3,2008-06-26.13:16:17,2013-12-04.01:45:05,[],None,1,18.0
Add shutil.open,3177,None,2008-06-23.11:38:23,2018-03-02.17:06:15,['9'],None,1,62.0
external strftime for Python?,3173,None,2008-06-23.02:44:52,2014-06-29.22:36:42,[],None,1,17.0
test_pydoc has no way to regenerate pristine data,3170,None,2008-06-22.03:47:06,2019-03-16.00:06:00,['12'],4455,1,4.0
implement PEP 3118 struct changes,3132,4,2008-06-17.22:30:31,2016-04-13.10:20:21,['9'],None,1,58.0
pickle.py is limited by python's call stack,3119,3,2008-06-16.04:06:24,2016-10-04.20:46:59,['9'],None,1,17.0
"mailbox module, two small fixes",3022,4,2008-06-01.21:29:32,2014-02-03.19:07:28,"['9', '29']",None,1,8.0
file_dealloc() assumes errno is set when EOF is returned,3014,4,2008-05-30.21:54:10,2018-03-12.17:45:35,['8'],None,1,5.0
_zip_directory_cache untested and undocumented,2953,3,2008-05-23.20:26:03,2013-04-07.15:22:57,"['4', '5']",None,1,19.0
Distutils should generate a better error message when the SDK is not installed,2943,None,2008-05-22.11:33:00,2016-10-28.16:49:49,"['3', '15']",None,1,19.0
mingw/cygwin do not accept asm file as extension source,2942,None,2008-05-22.10:23:39,2014-03-13.20:49:13,['3'],None,1,4.0
Propagate define to resurce mingw32 compile,2941,2,2008-05-22.10:18:24,2014-02-03.19:22:54,"['3', '15']",4555,1,2.0
optparse: various problems with unicode and gettext,2931,4,2008-05-20.15:31:18,2016-01-21.08:22:27,['9'],None,1,19.0
Patch to print symbolic value of errno in OSError.__str__(),2920,4,2008-05-19.20:14:34,2019-08-06.21:26:53,['8'],None,1,11.0
PyMemberDef missing in limited API / Deprecate structmember.h,2897,4,2008-05-16.22:45:11,2020-09-26.20:51:31,"['4', '8', '34']",1427,1,21.0
curses for windows (alternative patch),2889,4,2008-05-16.06:38:26,2020-08-20.01:41:35,"['5', '15']",None,1,23.0
zipfile to handle duplicate files in archive,2824,None,2008-05-11.20:17:49,2015-05-04.08:50:16,['5'],None,1,10.0
pulldom cannot handle xml file with large external entity properly,2818,3,2008-05-11.13:32:17,2019-05-28.08:47:13,['16'],None,1,1.0
"Names in function call exception should have class names, if they're methods",2786,4,2008-05-07.20:25:57,2016-10-25.22:02:52,['8'],None,1,27.0
ctypes documentation not effective,2774,3,2008-05-06.16:38:37,2012-10-02.06:02:48,['4'],None,1,2.0
urllib2 add_header fails with existing unredirected_header,2756,2,2008-05-04.15:11:37,2013-04-07.10:54:16,['9'],1741,1,13.0
mmap resize fails on anonymous memory,2733,None,2008-05-01.17:04:16,2011-07-27.18:24:10,['5'],None,1,14.0
Document license under which audioop is used,2716,4,2008-04-29.00:22:49,2020-05-07.00:56:43,"['4', '9']",12260,1,9.0
IDLE: Patch to make PyShell behave more like a Terminal interface,2704,4,2008-04-27.18:02:39,2020-08-01.20:20:09,['6'],155,1,34.0
Extension module build fails for MinGW: missing vcvarsall.bat,2698,None,2008-04-26.17:20:23,2019-04-26.19:30:52,"['3', '15']",4555,1,44.0
email.feedparser regex duplicate,2679,3,2008-04-24.13:52:19,2014-01-05.05:31:07,['9'],None,1,2.0
Curses terminal resize problems when Python is in interactive mode,2675,3,2008-04-23.15:41:39,2016-05-15.01:05:47,"['4', '5']",12260,1,6.0
Adding a new regex module (compatible with re),2636,4,2008-04-15.11:57:51,2020-01-10.20:55:22,"['9', '11']",None,1,333.0
ftplib Persistent data connection,2628,2,2008-04-13.23:50:10,2010-08-07.16:33:11,['9'],None,1,7.0
swig support in distutils should use the build and temp dirs,2624,None,2008-04-12.12:53:23,2010-12-03.21:03:53,['3'],4555,1,7.0
Patch: xmlrpclib client ignores datetime tzinfo when creating iso8601 dates,2623,None,2008-04-12.06:11:48,2013-03-20.20:56:25,['16'],None,1,4.0
doctest.DocTestCase fails when run repeatedly,2604,None,2008-04-10.03:40:45,2012-08-08.16:39:48,['9'],None,1,8.0
Change os.access to check ACLs under Windows,2528,4,2008-04-01.14:19:18,2016-02-09.10:31:42,"['9', '15']",3951,1,11.0
Instance methods are misreporting the number of arguments,2516,None,2008-03-30.22:23:34,2013-08-17.15:34:27,[],None,1,13.0
Add mechanism to disable optimizations,2506,4,2008-03-29.13:38:40,2020-08-31.13:12:00,['8'],None,1,52.0
Need fixer for dl (removed) -> ctypes module,2470,3,2008-03-24.06:24:34,2012-04-19.12:41:20,['20'],94,1,12.0
Improved serialization error logging in xmlrpclib,2449,2,2008-03-21.20:39:47,2014-02-03.18:28:18,['9'],None,1,7.0
Use The CygwinCCompiler Under Cygwin,2445,4,2008-03-21.16:41:36,2017-10-26.15:31:27,['3'],4555,1,14.0
Distutils runtime_library_dirs broken on Windows,2437,None,2008-03-20.20:23:14,2014-07-09.21:51:28,['3'],4555,1,5.0
[Py3k] SyntaxError cursor shifted if multibyte character is in line.,2382,3,2008-03-18.05:22:30,2018-08-18.21:23:35,['8'],None,1,29.0
'exceptions' import fixer,2350,4,2008-03-17.19:22:08,2012-12-30.17:30:59,['20'],None,1,10.0
Make urllib.request.Request.has_header() etc case-insensitive,2275,4,2008-03-11.21:22:19,2015-11-09.06:07:10,['9'],1741,1,38.0
Makefile.pre.in contains extra slash before $(DESTDIR) which can cause Cygwin build to fail,2233,None,2008-03-04.17:47:50,2019-04-26.18:48:13,"['1', '15']",71,1,12.0
mailbox module doesn't support compressed mbox,2209,None,2008-02-29.11:14:45,2014-12-31.16:24:09,['9'],None,1,2.0
find_executable fails to find .bat files on win32,2200,4,2008-02-28.13:52:12,2014-08-10.19:54:28,"['3', '15']",7641,1,17.0
dbmmodule inquiry function is performance prohibitive,2159,None,2008-02-22.00:41:14,2014-05-04.15:01:48,['5'],415,1,23.0
nis module not supporting group aliases,2148,None,2008-02-20.12:30:31,2019-04-26.20:34:57,['9'],8,1,5.0
difflib.unified_diff(...) produces invalid patches,2142,4,2008-02-18.20:16:55,2018-10-23.11:55:15,['9'],5124,1,22.0
IDLE - standardize dialogs,2053,2,2008-02-09.00:10:20,2019-05-14.14:27:16,['6'],155,1,21.0
cookielib lacks FileCookieJar class for Safari,2008,None,2008-02-04.19:37:25,2014-07-12.14:53:36,['9'],8,1,5.0
posixmodule expects sizeof(pid_t/gid_t/uid_t) <= sizeof(long),2005,4,2008-02-03.19:58:43,2013-02-14.09:19:52,['5'],None,1,24.0
Document PyUnicode_* API,1944,4,2008-01-27.06:26:42,2020-06-21.12:39:22,['4'],12260,1,9.0
Change input() to always prompt to stderr,1927,3,2008-01-24.20:21:17,2018-06-11.11:50:36,['8'],None,1,24.0
Document that distutils doesn't support out-of-source builds,1887,3,2008-01-22.00:31:57,2014-04-08.02:31:55,"['3', '4']",7641,1,12.0
"textwrap doesn't linebreak on ""\n""",1859,2,2008-01-17.12:40:01,2014-06-24.07:00:10,['9'],None,1,46.0
Enhance Object/structseq.c to match namedtuple and tuple api,1820,4,2008-01-14.04:20:27,2020-01-15.21:54:55,['5'],None,1,42.0
Add named tuple reader to CSV module,1818,4,2008-01-13.22:27:14,2018-01-29.22:17:50,['9'],15,1,42.0
ctypes callback fails when called in Python with array argument,1800,4,2008-01-11.23:14:58,2014-02-03.19:42:08,"['9', '15']",66,1,6.0
Get path to shell/known folders on Windows,1763,4,2008-01-08.17:12:57,2014-12-20.20:56:00,"['9', '15']",None,1,20.0
readline module - set/get quote delimiters,1744,4,2008-01-06.15:14:05,2014-02-03.19:42:22,['5'],None,1,5.0
Add match parameter to filecmp.dircmp to ignore using patterns,1738,3,2008-01-04.21:30:31,2014-04-13.19:00:44,['9'],None,1,19.0
CGIHTTPServer does not chdir prior to executing the CGI script,1684,2,2007-12-21.21:57:22,2014-04-16.21:13:35,['9'],None,1,11.0
[patch] assert tp_traverse in PyType_GenericAlloc(),1662,2,2007-12-19.17:22:01,2011-06-26.19:56:47,['8'],None,1,4.0
socketmodule cleanups: allow the use of keywords in socket functions,1554,4,2007-12-04.16:02:53,2014-02-03.18:42:13,['9'],None,1,10.0
IDLE - CallTips enhancement - show full doc-string in new window,1350,2,2007-10-28.02:59:54,2020-06-06.15:58:56,['6'],155,1,13.0
Building external modules using Sun Studio 12,1250,None,2007-10-09.21:10:51,2015-01-12.21:57:59,['1'],323,1,6.0
"IDLE - add ""paste code"" functionality",1178,4,2007-09-18.22:03:30,2020-06-13.08:27:41,['6'],155,1,7.0
shlex have problems with parsing unicode,1170,3,2007-09-17.15:53:56,2019-07-29.11:29:10,['4'],None,1,45.0
os.getenv() not updated after external module uses C putenv(),1159,None,2007-09-13.07:22:07,2014-09-22.02:44:01,"['4', '9']",12260,1,14.0
nice to have a way to tell if a socket is bound,1062,2,2007-08-30.17:53:19,2014-04-17.05:42:13,[],1360,1,7.0
[patch] Add 2to3 support for displaying warnings as Python comments,1034,2,2007-08-27.02:20:52,2014-03-14.22:44:09,['20'],94,1,6.0
removeTest() method patch for unittest.TestSuite,1778410,None,2007-08-21.09:14:46,2014-02-03.18:40:28,['9'],None,1,8.0
glob.glob inconsistent,1776674,3,2007-08-18.00:14:50,2015-02-09.17:40:03,['9'],None,1,10.0
SocketServer.DatagramRequestHandler with empty response,1767511,4,2007-08-04.09:21:27,2016-02-22.20:43:01,['9'],None,1,5.0
ZipFile.write fails with bad modification time,1760357,2,2007-07-25.14:54:52,2019-07-28.06:48:51,['9'],None,1,6.0
Patch for [ 735515 ] urllib2 should cache 301 redir,1755841,4,2007-07-18.02:32:18,2014-02-03.19:20:04,['9'],1741,1,22.0
curses - new window methods: addchstr and addchnstr,1751519,4,2007-07-10.22:48:41,2017-11-01.18:52:54,['5'],15623,1,5.0
imaplib cannot handle mailboxes with ACL: lrs,1749512,2,2007-07-07.07:52:44,2015-10-24.14:59:22,"['9', '29']",None,1,2.0
please add wsgi to SimpleXMLRPCServer,1745722,4,2007-06-30.13:31:58,2015-01-25.22:35:53,['9'],None,1,5.0
ZipFile.writestr writes incorrect extended local headers,1742205,2,2007-06-23.19:07:40,2014-08-19.10:05:53,['9'],15623,1,4.0
dict reentrant/threading request,1736792,2,2007-06-13.22:32:25,2014-02-03.19:43:02,['8'],None,1,3.0
Newer reply format for imap commands in imaplib.py,1735509,2,2007-06-12.06:48:20,2014-02-03.19:43:31,['9'],None,1,5.0
Document the constants in the socket module,1732367,3,2007-06-06.20:46:18,2017-08-12.12:12:03,['4'],None,1,17.0
Curses Menu,1723038,4,2007-05-21.21:00:33,2020-08-21.03:42:56,['5'],15623,1,4.0
Add File - Reload,1721083,2,2007-05-18.02:15:52,2020-07-28.00:56:04,['6'],155,1,16.0
doctest work with Windows PyReadline,1708316,4,2007-04-26.19:02:04,2019-04-26.17:24:05,"['9', '15']",None,1,6.0
API for excluding methods from unittest stack traces,1705520,3,2007-04-23.03:56:38,2014-02-03.19:08:59,['9'],9716,1,8.0
Document select() failure with buffered file,1705393,3,2007-04-22.20:38:27,2016-05-14.11:51:49,['4'],12260,1,6.0
minidom Level 1 DOM compliance,1704134,4,2007-04-20.07:39:47,2014-02-03.19:20:23,['16'],None,1,12.0
have a way to ignore nonexisting locales in locale.setlocale,1703592,None,2007-04-19.13:35:35,2014-02-03.17:07:14,['5'],8,1,8.0
msgfmt cannot cope with BOM,1697943,3,2007-04-10.20:58:04,2017-03-26.10:53:37,"['2', '14']",8,1,9.0
Added support for custom readline functions,1690201,2,2007-03-28.21:52:03,2016-06-21.06:24:07,['8'],None,1,10.0
improve telnetlib.Telnet so option negotiation becomes easie,1678077,2,2007-03-10.22:11:38,2020-09-19.19:04:48,['9'],2665,1,4.0
Efficient reverse line iterator,1677872,3,2007-03-10.13:47:37,2014-04-15.20:32:03,['9'],None,1,12.0
Add a PeriodicTimer to threading,1676820,4,2007-03-08.21:28:21,2014-02-03.19:43:47,['9'],None,1,15.0
Use getaddrinfo() in urllib2.py for IPv6 support,1675455,None,2007-03-07.05:19:06,2012-07-20.14:31:47,['9'],1741,1,12.0
sys.path in tests contains system directories,1674555,3,2007-03-06.01:37:07,2020-01-10.20:53:49,"['1', '12']",None,1,19.0
Add os.path.isrelative() and improve ntpath.isabs(),1669539,4,2007-02-26.23:07:51,2019-04-26.17:48:31,['9'],None,1,15.0
ftplib passive ftp problem on multihomed clients,1661754,4,2007-02-16.19:36:59,2011-03-03.22:24:05,['9'],3080,1,4.0
[PATCH] Debuggers need a way to change the locals of a frame,1654367,4,2007-02-07.17:12:28,2014-02-06.15:47:40,['8'],None,1,14.0
Python misbehaves when installed in / (patch attached),1653457,4,2007-02-06.17:08:40,2014-02-03.19:44:39,"['1', '5']",None,1,4.0
doctest doesn't find nested functions,1650090,4,2007-02-01.19:20:32,2015-11-08.07:58:46,['12'],None,1,4.0
Extract file-finding and language-handling code from gettext.find,1649329,None,2007-02-01.02:20:07,2017-09-27.21:43:24,['9'],None,1,22.0
Parameter list mismatches (portation problem),1648268,4,2007-01-30.22:15:43,2018-06-03.12:33:48,['8'],None,1,7.0
Allow built-in packages and submodules as well as top-level modules,1644818,None,2007-01-25.22:12:30,2018-05-02.12:19:24,['8'],None,1,14.0
Emphasize buffering issues when sys.stdin is used,1643712,3,2007-01-24.17:28:18,2014-02-03.19:50:27,['4'],12260,1,2.0
Py_Finalize() doesn't clear all Python objects at exit,1635741,4,2007-01-15.10:26:05,2020-10-22.10:20:44,"['8', '35']",None,1,115.0
"Show ""expected"" token on syntax error",1634034,4,2007-01-12.13:03:27,2018-04-11.18:59:19,['8'],None,1,14.0
for line in sys.stdin: doesn't notice EOF the first time,1633941,2,2007-01-12.10:34:13,2016-11-15.16:32:00,['9'],None,1,20.0
normalize namespace from minidom,1621421,4,2006-12-23.20:01:44,2014-02-03.19:21:26,['16'],None,1,7.0
POSIX capabilities support,1615158,4,2006-12-13.18:10:43,2019-09-09.20:46:04,['5'],None,1,22.0
sndhdr.what() does not recognize wav file,1611944,2,2006-12-09.02:37:48,2020-09-19.19:04:33,['9'],None,1,7.0
cgi.py multipart/form-data,1610654,4,2006-12-07.09:18:18,2019-04-26.17:29:15,['9'],15623,1,21.0
readline on popen3 file returns empty string before end,1606233,2,2006-11-30.17:51:52,2016-06-21.03:10:57,['9'],None,1,3.0
mailbox: other programs' messages can vanish without trace,1599254,4,2006-11-19.16:03:08,2014-12-31.16:25:26,['9'],None,1,51.0
Top-level exception handler writes to stdout unsafely,1598083,3,2006-11-16.23:50:09,2012-10-21.12:32:30,['8'],None,1,10.0
KeyError at exit after 'import threading' in other thread,1596321,3,2006-11-14.14:02:45,2020-01-10.20:51:41,['8'],None,1,20.0
mail message parsing glitch,1590744,2,2006-11-05.09:21:04,2012-06-18.08:03:55,['29'],None,1,4.0
os.execvp[e] on win32 fails for current directory,1576313,3,2006-10-13.00:57:39,2019-03-15.23:31:42,['4'],12260,1,11.0
Support spawnvp[e] + use native execvp[e] on win32,1576120,2,2006-10-12.18:57:08,2014-02-03.19:45:31,['15'],None,1,2.0
"WSGI, cgi.FieldStorage incompatibility",1573931,4,2006-10-09.18:34:30,2014-02-10.14:08:26,['9'],None,1,5.0
release GIL while doing I/O operations in the mmap module,1572968,4,2006-10-08.00:26:31,2019-06-15.15:48:30,['5'],None,1,8.0
Improvements to socket module exceptions,1571878,2,2006-10-06.03:40:42,2019-03-15.23:30:16,['9'],None,1,2.0
redirected cookies,1570255,2,2006-10-03.20:37:58,2014-12-31.16:22:24,['9'],None,1,10.0
Bad behaviour in <ossaudio audio device>.obuf*,1566331,2,2006-09-27.13:19:49,2017-10-11.10:36:16,['5'],44,1,4.0
"RFC 2965 BaseCookie does not support ""$Port""",1564508,None,2006-09-24.13:05:52,2019-04-25.05:27:37,['9'],None,1,7.0
Add traceback.print_full_exception(),1553375,4,2006-09-06.12:48:54,2019-02-24.22:08:57,['9'],None,1,39.0
warnings in interactive sessions,1539925,3,2006-08-14.11:03:41,2017-11-14.01:01:29,['9'],None,1,5.0
Printing: No print dialog or page setup,1528593,2,2006-07-25.19:49:23,2020-06-06.16:04:12,['6'],None,1,4.0
New sequences for Unicode groups and block ranges needed,1528154,2,2006-07-25.04:44:06,2019-03-15.23:59:53,"['11', '14']",None,1,15.0
email package content-transfer-encoding behaviour changed,1525919,None,2006-07-20.14:22:21,2013-03-19.22:48:10,"['4', '9', '29']",12260,1,9.0
